noise_axis,noise_value,runtime_sec,gicp_x,gicp_y,gicp_z,gicp_roll_deg,gicp_pitch_deg,gicp_yaw_deg,error_x,error_y,error_z,error_roll,error_pitch,error_yaw,mahalanobis_distance,min_eigenvalue
Y,0.44999999999999973,0.03326002099856851,0.010904437128810392,-0.440531624069142,0.02912247264863726,0.09240219640311757,0.14241569277849594,-0.041699754093517054,-0.011152630168339159,0.44047598699642476,-0.029860687987994055,-0.09250610716794017,-0.14234821955052263,0.04192950593521393,17211785.29526649,45767.564886934124
Y,0.4999999999999998,0.02673834500092198,0.014714363835359321,-0.4850531175372917,0.03453430797487215,0.09023089893454507,0.16809862282886406,-0.04363270226756927,-0.014982360031603508,0.48498671495439555,-0.03534222642471152,-0.0903592740145938,-0.1680296514498176,0.04389756257199905,20826558.13042774,46135.24884876085
Z,-0.5,0.02665300100125023,0.01671445439095813,0.014120474690385505,0.5354786762111561,0.09108644803892561,0.16882987305293756,-0.04377762157145994,-0.01512572897311823,-0.014984579542839034,-0.5355024259206277,-0.09121581368943786,-0.1687600143183328,0.04404615552361977,33078141.570556406,47713.85616115889
Z,-0.45,0.026869285000429954,0.018897709370328346,0.018251404285592163,0.4840895249887165,0.09886275382474292,0.16247749369686848,-0.044323130107543005,-0.017510745416670092,-0.019101366298493485,-0.4841088895921309,-0.09898881177939099,-0.16240072424829372,0.04460359454114615,27040068.105108358,50775.22159155394
Z,-0.4,0.027621242999885,0.014780454428555165,0.015115190163105896,0.43599601027636387,0.11109836849709914,0.16996307509804431,-0.04048787301868686,-0.013476361331359979,-0.015971093575322066,-0.43600775639770856,-0.11121893330573406,-0.16988420556010295,0.040817539534574086,22210398.22525246,47514.17223064886
Z,-0.35000000000000003,0.027164948998688487,0.016851889883172398,0.016783494588417526,0.3850975731002541,0.10280039478036514,0.1673272723894764,-0.036826328123388305,-0.015716385241023006,-0.017485324541345083,-0.3851143613935724,-0.10290835992512164,-0.16726089426126248,0.03712664594741276,17349621.567259572,46244.21929582699
Z,-0.30000000000000004,0.02653112200277974,0.015079508756540483,0.015174126001743234,0.3322152373034136,0.10888503219335288,0.1534196188217575,-0.039582666994947904,-0.014179403925945638,-0.01581592925129047,-0.3322249395621012,-0.10899138603816709,-0.15334408195972077,0.03987429680151427,12968534.720647266,45896.47616596686
Z,-0.25000000000000006,0.026573966999421827,0.015852072106487515,0.014544811873501063,0.2853286964294913,0.09030490033082308,0.16814573560284238,-0.043717295428140346,-0.0150035494461223,-0.015006667656549767,-0.2853506582759557,-0.09043355995713646,-0.1680765739361328,0.04398244737454932,9448573.765806988,47078.08108217909
Z,-0.20000000000000007,0.024060566996922716,0.01828807431876454,0.018687617445287363,0.2342478355557672,0.09923958974071036,0.1632317856936239,-0.04440308109191993,-0.017606156865023488,-0.019107575733361706,-0.234266201063384,-0.09936646398750393,-0.16315458286593784,0.04468592198986899,6453993.529382266,49889.896289091135
Z,-0.15000000000000008,0.02646408100190456,0.013785409255116695,0.015402895999844913,0.18592059286674814,0.11078906882067864,0.16962202381242728,-0.04000211869869893,-0.013224181519006164,-0.01577206741007747,-0.18593040762124027,-0.11090795199363665,-0.16954431562582264,0.040330206721763254,4095348.886790833,46856.17653276368
